influencer_name,follower_name
Ohio Players,Living Colour
George Clinton,Living Colour
Stevie Wonder,Living Colour
The Supremes,The Jones Girls
Otis Redding,Hothouse Flowers
Fats Domino,Lloyd Price
The O'Jays,Loose Ends
The Impressions,Huey Lewis & the News
MFSB,Loleatta Holloway
Fats Domino,"Huey ""Piano"" Smith"
Earl King,"Huey ""Piano"" Smith"
Dave Bartholomew,"Huey ""Piano"" Smith"
Allen Toussaint,"Huey ""Piano"" Smith"
Wynonie Harris,"Huey ""Piano"" Smith"
Mary Wells,Lorraine Ellison
Ruth Brown,Lorraine Ellison
Johnnie Taylor,Robert Cray
Otis Redding,Robert Cray
O.V. Wright,Robert Cray
Al Green,Robert Cray
Steve Cropper,Robert Cray
Chuckii Booker,Mark Morrison
Chic,Liquid Liquid
James Brown,Liquid Liquid
Curtis Mayfield,Liquid Liquid
Funkadelic,Liquid Liquid
Randy Crawford,Lisa Fischer
Chaka Khan,Lisa Fischer
Ann Peebles,Lowell George
Allen Toussaint,Lowell George
Curtis Mayfield,Junior Murvin
Smokey Robinson,Junior Murvin
Prince,Julieta Venegas
KC & the Sunshine Band,Scissor Sisters
Prince,Scissor Sisters
Michael Jackson,Scissor Sisters
Sylvester,Scissor Sisters
Ray Charles,Percy Sledge
Jackie Wilson,Percy Sledge
James Brown,Percy Sledge
Curtis Mayfield,Percy Sledge
Sam Cooke,Percy Sledge
Percy Mayfield,Percy Sledge
Wilson Pickett,Percy Sledge
Aretha Franklin,Percy Sledge
Michael Jackson,Savage Garden
Chic,Scritti Politti
Michael Jackson,Scritti Politti
Stevie Wonder,Scritti Politti
Gladys Knight & the Pips,Scritti Politti
Aretha Franklin,Vanessa Bell Armstrong
Mariah Carey,Jennifer Paige
Sade,Jennifer Paige
Donny Hathaway,Michael Wycoff
Stevie Wonder,Michael Wycoff
D.J. Rogers,Michael Wycoff
James Brown,Pete Townshend
James Brown,Peter Gabriel
The Meters,Peter Gabriel
The J.B.'s,The Budos Band
James Brown,The Budos Band
Fats Domino,Ronnie Lane
Sam Cooke,Ronnie Lane
Sam & Dave,Ronnie Lane
Patti LaBelle,Jill Scott
Terence Trent D'Arby,Jill Scott
Teena Marie,Jill Scott
Gladys Knight,Jill Scott
Betty Davis,Jill Scott
Bill Withers,Jill Scott
Billy Paul,Jill Scott
Cissy Houston,Jill Scott
Lalah Hathaway,Jill Scott
Curtis Mayfield,Jill Scott
Carla Thomas,Jill Scott
Leon Ware,Jill Scott
Howard Hewett,Jill Scott
Sade,Jill Scott
Roberta Flack,Jill Scott
Marvin Gaye,Jill Scott
Mary J. Blige,Jill Scott
Minnie Riperton,Jill Scott
The Stylistics,Jill Scott
The Sweet Inspirations,Jill Scott
Anita Baker,Jill Scott
Brenda Russell,Jill Scott
Ashford & Simpson,Jill Scott
Stevie Wonder,Jill Scott
Gil Scott-Heron,Jill Scott
Harold Melvin & the Blue Notes,Jill Scott
Irma Thomas,Jill Scott
Ann Peebles,Jill Scott
Aretha Franklin,Jill Scott
Teddy Riley,Ne-Yo
Blackstreet,Ne-Yo
Babyface,Ne-Yo
Boyz II Men,Ne-Yo
Jodeci,Ne-Yo
Luther Vandross,Ne-Yo
Jon B.,Ne-Yo
R. Kelly,Ne-Yo
Kashif,Ne-Yo
Michael Jackson,Ne-Yo
Al Green,Ne-Yo
El DeBarge,Ne-Yo
Eric BenÃ©t,Ne-Yo
Ray Charles,Marlena Shaw
Stevie Wonder,Marlena Shaw
Ray Charles,Jim Ford
Fats Domino,Jim Ford
The Meters,Jim Ford
Otis Redding,Jim Ford
The Staple Singers,Jim Ford
Boyz II Men,Marques Houston
Michael Jackson,Marques Houston
Grace Jones,RuPaul
Janet Jackson,RuPaul
Sylvester,RuPaul
Chic,Roxy Music
Al Green,Marshall Crenshaw
Chic,Queen
En Vogue,Mary Mary
Mariah Carey,Mary Mary
SWV,Mary Mary
Toni Braxton,Mary Mary
Jody Watley,Nelly Furtado
Mariah Carey,Nelly Furtado
Marvin Gaye,Nelly Furtado
Michael Jackson,Nelly Furtado
Terence Trent D'Arby,Raheem DeVaughn
Peabo Bryson,Raheem DeVaughn
D'Angelo,Raheem DeVaughn
Donny Hathaway,Raheem DeVaughn
Marvin Gaye,Raheem DeVaughn
Prince,Raheem DeVaughn
Stevie Wonder,Raheem DeVaughn
The Jackson 5,New Edition
Little Anthony & the Imperials,New Edition
Michael Jackson,New Edition
The Sylvers,New Edition
Roberta Flack,Maxi Priest
Marvin Gaye,Maxi Priest
Terence Trent D'Arby,Maxwell
Teddy Pendergrass,Maxwell
Syl Johnson,Maxwell
Bill Withers,Maxwell
Isaac Hayes,Maxwell
Lamont Dozier,Maxwell
Curtis Mayfield,Maxwell
Barry White,Maxwell
Jamiroquai,Maxwell
Donny Hathaway,Maxwell
Luther Vandross,Maxwell
Janet Jackson,Maxwell
Leon Ware,Maxwell
Sade,Maxwell
Marvin Gaye,Maxwell
Prince,Maxwell
Otis Redding,Maxwell
Brian McKnight,Maxwell
The Temptations,Maxwell
The Spinners,Maxwell
Billy Preston,Maxwell
Al Green,Maxwell
Stevie Wonder,Maxwell
Keith Sweat,Maxwell
Chaka Khan,Maxwell
The O'Jays,Maxwell
The Coasters,New York Dolls
The Marvelettes,New York Dolls
Archie Bell & the Drells,New York Dolls
Joe Tex,Nick Lowe
Sam Cooke,Nick Lowe
Sam & Dave,Nick Lowe
Otis Redding,Nick Lowe
O.V. Wright,Nick Lowe
Percy Sledge,Nick Lowe
Labelle,Janelle MonÃ¡e
Grace Jones,Janelle MonÃ¡e
Funkadelic,Janelle MonÃ¡e
Michael Jackson,Janelle MonÃ¡e
Ike & Tina Turner,McCoy Tyner
Missy Elliott,Nicole
Kim Weston,Melba Moore
Mary Wells,Melba Moore
Diana Ross,Melba Moore
Kelis,Far East Movement
Pharrell Williams,Far East Movement
The Jackson 5,Menudo
Sly & the Family Stone,Red Hot Chili Peppers
Bootsy Collins,Red Hot Chili Peppers
James Brown,Red Hot Chili Peppers
Parliament,Red Hot Chili Peppers
"Earth, Wind & Fire",Red Hot Chili Peppers
Curtis Mayfield,Red Hot Chili Peppers
Funkadelic,Red Hot Chili Peppers
War,Red Hot Chili Peppers
Ohio Players,Red Hot Chili Peppers
The Meters,Red Hot Chili Peppers
George Clinton,Red Hot Chili Peppers
Stevie Wonder,Red Hot Chili Peppers
Shuggie Otis,Red Hot Chili Peppers
Kool & the Gang,Red Hot Chili Peppers
Graham Central Station,Red Hot Chili Peppers
Patti Austin,Norah Jones
Ray Charles,Norah Jones
Sade,Norah Jones
Roberta Flack,Norah Jones
Marvin Gaye,Norah Jones
The Stylistics,Norah Jones
Aaron Neville,Norah Jones
Billy Preston,Norah Jones
Allen Toussaint,Norah Jones
The Delfonics,Regina Belle
Patti LaBelle,Regina Belle
Teddy Pendergrass,Regina Belle
Gladys Knight,Regina Belle
Betty Wright,Regina Belle
Barry White,Regina Belle
Donny Hathaway,Regina Belle
Roberta Flack,Regina Belle
Angela Bofill,Regina Belle
Tyrone Davis,Regina Belle
Sam Cooke,Michael Henderson
Stevie Wonder,Michael Henderson
Patti LaBelle,Oleta Adams
Gladys Knight,Oleta Adams
Esther Phillips,Oleta Adams
Anita Baker,Oleta Adams
Aretha Franklin,Oleta Adams
Rick James,O'Bryan
Kool & the Gang,Midnight Star
The Manhattans,The O'Jays
The Impressions,The O'Jays
Jackie Wilson,The O'Jays
James Brown,The O'Jays
Curtis Mayfield,The O'Jays
The Dells,The O'Jays
Ben E. King,The O'Jays
Sam Cooke,The O'Jays
Marvin Gaye,The O'Jays
Jerry Butler,The O'Jays
The Temptations,The O'Jays
The Platters,The O'Jays
Solomon Burke,Mick Jagger
Bill Withers,Mick Jagger
Chic,Mick Jagger
Sam Cooke,Mick Jagger
Otis Redding,Mick Jagger
Wilson Pickett,Mick Jagger
Smokey Robinson,Mick Jagger
Jesse Belvin,The Penguins
The Moonglows,The Penguins
Solomon Burke,The Rolling Stones
Bobby Womack,The Rolling Stones
James Brown,The Rolling Stones
Rufus Thomas,The Rolling Stones
O.V. Wright,The Rolling Stones
The Staple Singers,The Rolling Stones
Irma Thomas,The Rolling Stones
Don Covay,The Rolling Stones
Joe Tex,Otis Clay
Sam Cooke,Otis Clay
Otis Redding,Otis Clay
O.V. Wright,Otis Clay
William Bell,Otis Clay
Wilson Pickett,Otis Clay
Gladys Knight,The Pointer Sisters
Donny Hathaway,The Pointer Sisters
The Marvelettes,The Pointer Sisters
The Shirelles,The Pointer Sisters
The Supremes,The Pointer Sisters
The Temptations,The Pointer Sisters
The Staple Singers,The Pointer Sisters
Diana Ross,The Pointer Sisters
Gladys Knight & the Pips,The Pointer Sisters
Commodores,The Pointer Sisters
Aretha Franklin,The Pointer Sisters
Slave,Mint Condition
"Earth, Wind & Fire",Mint Condition
Stevie Wonder,Mint Condition
Womack & Womack,Mint Condition
Commodores,Mint Condition
The Time,Mint Condition
The Five Stairsteps,The Smithereens
The Clovers,The Searchers
The Drifters,The Searchers
The Shirelles,The Searchers
Patti LaBelle,Alice Smith
Erykah Badu,Alice Smith
Macy Gray,Alice Smith
Tina Turner,Alice Smith
Commodores,Alice Smith
Isaac Hayes,Gnarls Barkley
James Brown,Gnarls Barkley
D'Angelo,Gnarls Barkley
Funkadelic,Gnarls Barkley
Marvin Gaye,Gnarls Barkley
Al Green,Gnarls Barkley
Stevie Wonder,Gnarls Barkley
Donna Summer,Gnarls Barkley
Morris Day,Gnarls Barkley
Terence Trent D'Arby,James Morrison
Otis Redding,James Morrison
"Earth, Wind & Fire",The Knocks
Chic,A Certain Ratio
James Brown,A Certain Ratio
Parliament,A Certain Ratio
Funkadelic,A Certain Ratio
Tower of Power,The Style Council
The Impressions,The Style Council
Chic,The Style Council
"Earth, Wind & Fire",The Style Council
Curtis Mayfield,The Style Council
Sam & Dave,The Style Council
Marvin Gaye,The Style Council
The Supremes,The Style Council
The Temptations,The Style Council
Harold Melvin & the Blue Notes,The Style Council
Harold Melvin,The Style Council
Wilson Pickett,The Style Council
The Isley Brothers,The Style Council
Smokey Robinson,The Style Council
The O'Jays,The Style Council
"Earth, Wind & Fire",The Time
Funkadelic,The Time
Rufus,The Time
Marvin Gaye,The Time
Rick James,The Time
Ohio Players,The Time
The Isley Brothers,The Time
Cameo,The Time
Sly & the Family Stone,The Undisputed Truth
Edwin Starr,The Undisputed Truth
The Chambers Brothers,The Undisputed Truth
Barrett Strong,The Undisputed Truth
Curtis Mayfield,The Undisputed Truth
Funkadelic,The Undisputed Truth
The Temptations,The Undisputed Truth
Rotary Connection,The Undisputed Truth
Gladys Knight,Ann Peebles
Carla Thomas,Ann Peebles
Mary Wells,Ann Peebles
Otis Redding,Ann Peebles
Tina Turner,Ann Peebles
Ruth Brown,Ann Peebles
Lorraine Ellison,Ann Peebles
Aretha Franklin,Ann Peebles
King Curtis,The Ventures
Bill Doggett,The Ventures
TLC,Sugababes
En Vogue,Sugababes
Aaliyah,Sugababes
The Supremes,ABBA
Stevie Wonder,ABBA
The Drifters,The Standells
James Brown,The Standells
The Miracles,The Standells
Teddy Pendergrass,Montell Jordan
Bobby Brown,Montell Jordan
Bobby Womack,Montell Jordan
Club Nouveau,Montell Jordan
Luther Vandross,Montell Jordan
Al Green,Montell Jordan
Keith Sweat,Montell Jordan
Tony! Toni! TonÃ©!,Montell Jordan
The Time,Montell Jordan
Ray Charles,Them
Chubby Checker,Three Dog Night
Otis Redding,Three Dog Night
Patti Austin,Sunshine Anderson
Teena Marie,Sunshine Anderson
Gladys Knight,Sunshine Anderson
Lalah Hathaway,Sunshine Anderson
Roberta Flack,Sunshine Anderson
Minnie Riperton,Sunshine Anderson
Anita Baker,Sunshine Anderson
Brandy,Sunshine Anderson
Brenda Russell,Sunshine Anderson
Chaka Khan,Sunshine Anderson
Janet Jackson,Monifah
R. Kelly,Monifah
Toni Braxton,Monifah
Prince,Third Eye Blind
James Brown,Iggy Pop
Sam Cooke,Aretha Franklin
Esther Phillips,Aretha Franklin
LaVern Baker,Aretha Franklin
Ruth Brown,Aretha Franklin
Johnny Ace,Aretha Franklin
Don Covay,Aretha Franklin
Percy Mayfield,Mose Allison
Janet Jackson,Tiffany
Michael Jackson,Tiffany
Larry Levan,Armand Van Helden
Solomon Burke,Morris Day
James Brown,Morris Day
Parliament,Morris Day
Prince,Morris Day
Rick James,Morris Day
Ohio Players,Morris Day
George Clinton,Morris Day
Commodores,Morris Day
The J.B.'s,Brass Construction
Parliament,Brass Construction
"Earth, Wind & Fire",Brass Construction
Ray Charles,Allen Toussaint
Fats Domino,Allen Toussaint
Sam Cooke,Allen Toussaint
Roy Brown,Allen Toussaint
Dave Bartholomew,Allen Toussaint
Lloyd Price,Allen Toussaint
R. Kelly,Akon
Nate Dogg,Akon
TLC,Ashanti
Natalie Cole,Ashanti
En Vogue,Ashanti
Faith Evans,Ashanti
Janet Jackson,Ashanti
Mariah Carey,Ashanti
Mary J. Blige,Ashanti
Monica,Ashanti
Aaliyah,Ashanti
Brandy,Ashanti
Ray Charles,Tom Scott
King Curtis,Tom Scott
Soul II Soul,N'Dea Davenport
Chic,N'Dea Davenport
Minnie Riperton,N'Dea Davenport
"Evelyn ""Champagne"" King",N'Dea Davenport
Chaka Khan,N'Dea Davenport
Ann Peebles,N'Dea Davenport
Patti Austin,Toni Braxton
Peabo Bryson,Toni Braxton
Gladys Knight,Toni Braxton
Betty Wright,Toni Braxton
Babyface,Toni Braxton
Natalie Cole,Toni Braxton
James Ingram,Toni Braxton
Dionne Warwick,Toni Braxton
Luther Vandross,Toni Braxton
Janet Jackson,Toni Braxton
Lionel Richie,Toni Braxton
Sade,Toni Braxton
Roberta Flack,Toni Braxton
Phyllis Hyman,Toni Braxton
Randy Crawford,Toni Braxton
Minnie Riperton,Toni Braxton
Anita Baker,Toni Braxton
Diana Ross,Toni Braxton
Angela Bofill,Toni Braxton
Whitney Houston,Toni Braxton
Regina Belle,Toni Braxton
Billy Paul,Musiq Soulchild
Isaac Hayes,Musiq Soulchild
D'Angelo,Musiq Soulchild
Donny Hathaway,Musiq Soulchild
Marvin Gaye,Musiq Soulchild
Prince,Musiq Soulchild
Raphael Saadiq,Musiq Soulchild
Brian McKnight,Musiq Soulchild
Al Green,Musiq Soulchild
Al B. Sure!,Musiq Soulchild
Brenda Russell,Musiq Soulchild
Stevie Wonder,Musiq Soulchild
Gerald Levert,Musiq Soulchild
Harold Melvin,Musiq Soulchild
Willie Mitchell,Musiq Soulchild
Cornelius Brothers & Sister Rose,Musiq Soulchild
Patti Austin,Heather Headley
Roberta Flack,Heather Headley
Anita Baker,Heather Headley
Deniece Williams,Heather Headley
Whitney Houston,Heather Headley
Aretha Franklin,Heather Headley
The Supremes,Stevie Nicks
Curtis Mayfield,Todd Rundgren
Marvin Gaye,Todd Rundgren
The Spinners,Todd Rundgren
Stevie Wonder,Todd Rundgren
Smokey Robinson,Todd Rundgren
Gladys Knight,Mandisa
Cissy Houston,Mandisa
Stevie Wonder,Mandisa
Chaka Khan,Mandisa
Whitney Houston,Mandisa
Aretha Franklin,Mandisa
Dionne Warwick,Captain & Tennille
Prince,Groove Armada
George Clinton,Groove Armada
James Brown,Buddy Miles
Otis Redding,Buddy Miles
Wilson Pickett,Buddy Miles
Sly & the Family Stone,Cameo
Billy Paul,Cameo
Isaac Hayes,Cameo
Bootsy Collins,Cameo
James Brown,Cameo
Parliament,Cameo
"Earth, Wind & Fire",Cameo
Funkadelic,Cameo
Marvin Gaye,Cameo
Prince,Cameo
Ohio Players,Cameo
Archie Bell & the Drells,Cameo
The Temptations,Cameo
Stevie Wonder,Cameo
The Chi-Lites,Cameo
The Isley Brothers,Cameo
Graham Central Station,Cameo
Mariah Carey,Leona Lewis
Roberta Flack,Leona Lewis
Anita Baker,Leona Lewis
Whitney Houston,Leona Lewis
Prince,Candy Dulfer
Prince,Calvin Harris
Wilbert Harrison,Canned Heat
Screamin' Jay Hawkins,Canned Heat
Boyz II Men,dc Talk
Prince,dc Talk
Terence Trent D'Arby,Calvin Richardson
Bobby Womack,Calvin Richardson
Donny Hathaway,Calvin Richardson
Sam Cooke,Calvin Richardson
Marvin Gaye,Calvin Richardson
Prince,Calvin Richardson
The Isley Brothers,Calvin Richardson
Stevie Wonder,Gino Vannelli
Edwin Starr,Gomez
Isaac Hayes,Gomez
Fats Domino,"Harry Connick, Jr."
The Meters,"Harry Connick, Jr."
Lee Dorsey,"Harry Connick, Jr."
"Huey ""Piano"" Smith","Harry Connick, Jr."
The Jackson 5,Hanson
James Brown,DJ Shadow
Shuggie Otis,DJ Shadow
Smokey Robinson,Wings
Bootsy Collins,Herbie Hancock
Minnie Riperton,Hiroshima
Smokey Robinson,Dave Barnes
Sly & the Family Stone,World Party
Bill Withers,Will Downing
Donny Hathaway,Will Downing
Luther Vandross,Will Downing
Marvin Gaye,Will Downing
Al Green,Will Downing
Stevie Wonder,Will Downing
Smokey Robinson,Will Downing
James Brown,Junior Wells
Gil Scott-Heron,Zack de la Rocha
Slave,DÃ¢m-Funk
Kleeer,DÃ¢m-Funk
Roger,DÃ¢m-Funk
Prince,DÃ¢m-Funk
Mtume,DÃ¢m-Funk
Zapp,DÃ¢m-Funk
Solomon Burke,Gram Parsons
James Carr,Gram Parsons
William Bell,Gram Parsons
Angie Stone,Donell Jones
Bobby Womack,Donell Jones
Donny Hathaway,Donell Jones
Stevie Wonder,Donell Jones
The Isley Brothers,Donell Jones
Patti LaBelle,CeCe Winans
Candi Staton,CeCe Winans
Aretha Franklin,CeCe Winans
Bobby Womack,Grateful Dead
The Meters,Grateful Dead
Otis Redding,Grateful Dead
Screamin' Jay Hawkins,Captain Beefheart
Prince,The White Tie Affair
Sharon Jones & the Dap-Kings,Duffy
Kim Weston,Duffy
Dionne Warwick,Duffy
Aretha Franklin,Duffy
The J.B.'s,Sharon Jones
James Brown,Sharon Jones
Al Green,Sharon Jones
Lyn Collins,Sharon Jones
Aretha Franklin,Sharon Jones
Grace Jones,Lady Gaga
Donna Summer,Lady Gaga
Alicia Keys,Karina
Mariah Carey,Karina
Usher,Karina
Brandy,Karina
BeyoncÃ©,Karina
Prince,Black Kids
Michael Jackson,Black Kids
Roger,Friendly Fires
Prince,Friendly Fires
The Temptations,Rodriguez
Teddy Riley,The Script
Teddy Riley,The-Dream
Usher,The-Dream
R. Kelly,The-Dream
Prince,The-Dream
Michael Jackson,The-Dream
DeBarge,The-Dream
Gnarls Barkley,LMFAO
Jackie Wilson,Bruno Mars
James Brown,Bruno Mars
Usher,Bruno Mars
Prince,Bruno Mars
Michael Jackson,Bruno Mars
Brandy,Bruno Mars
Marsha Ambrosius,Stacy Barthe
Angie Stone,Melanie Fiona
Lalah Hathaway,Melanie Fiona
Mary J. Blige,Melanie Fiona
Monica,Melanie Fiona
Brandy,Melanie Fiona
Jill Scott,Melanie Fiona
All-4-One,112
Boyz II Men,112
Bell Biv DeVoe,112
Jodeci,112
R. Kelly,112
Al B. Sure!,112
Guy,112
The Isley Brothers,112
Keith Sweat,112
Color Me Badd,112
New Edition,112
Aaliyah,Kristinia DeBarge
Brandy,Kristinia DeBarge
Ashanti,Kristinia DeBarge
Prince,La Roux
Chaka Khan,La Roux
D'Angelo,Max Frost
Erykah Badu,Max Frost
Jodeci,Ideal
R. Kelly,Ideal
El DeBarge,Slim
Michael Jackson,Madonna
Kelis,Santigold
Missy Elliott,Santigold
Amy Winehouse,Daya
Babyface,Jeremih
Usher,Jeremih
Marvin Gaye,Jeremih
R. Kelly,Jeremih
Ginuwine,Jeremih
Keith Sweat,Jeremih
El DeBarge,Jeremih
Slim,Jeremih
The Staple Singers,Trin-i-tee 5:7
Marvin Gaye,Brett Young
Al Green,Brett Young
Bilal,Jesse Boykins III
Amy Winehouse,Ellie Goulding
James Brown,M/A/R/R/S
Jill Scott,Daley
Keri Hilson,Kat Graham
Marvin Gaye,Mike Posner
TLC,P!nk
En Vogue,P!nk
Janet Jackson,P!nk
R. Kelly,P!nk
Mary J. Blige,P!nk
Monica,P!nk
Michael Jackson,The Cab
Pharrell Williams,Rationale
The J.B.'s,The Dap-Kings Horns
Kelis,Teyana Taylor
Keyshia Cole,Teyana Taylor
Surface,Kevin Lyttle
Michael Jackson,Kevin Lyttle
Al Green,Kevin Lyttle
Gnarls Barkley,Broken Bells
Bobby Womack,Sir Charles Jones
Charlie Wilson,Sir Charles Jones
Isaac Hayes,Sir Charles Jones
Johnnie Taylor,Sir Charles Jones
Pharrell Williams,The Glitch Mob
T-Pain,Verse Simmonds
Lloyd,Verse Simmonds
Akon,Verse Simmonds
Usher,Justin Bieber
Michael Jackson,Justin Bieber
Stevie Wonder,Justin Bieber
Ne-Yo,Justin Bieber
Mariah Carey,Ariana Grande
Keri Hilson,Ariana Grande
Whitney Houston,Ariana Grande
The Shirelles,Manfred Mann
Mariah Carey,Grimes
Prince,Grimes
Teddy Riley,Terrace Martin
Tank,Eric Bellinger
Jodeci,Eric Bellinger
Usher,Eric Bellinger
Al B. Sure!,Eric Bellinger
Keith Sweat,Eric Bellinger
Ne-Yo,Eric Bellinger
Kelly Price,K. Michelle
R. Kelly,K. Michelle
Kandi,K. Michelle
Mary J. Blige,K. Michelle
Millie Jackson,K. Michelle
Monica,K. Michelle
Adina Howard,K. Michelle
Missy Elliott,K. Michelle
Brandy,K. Michelle
Whitney Houston,K. Michelle
James Brown,Charles Bradley
Wilson Pickett,Charles Bradley
Aaliyah,Tink
D'Angelo,James Blake
Sam Cooke,James Blake
Stevie Wonder,James Blake
Amel Larrieux,Lianne La Havas
Meshell Ndegeocello,Lianne La Havas
New Edition,The Boys
Luther Vandross,Sam Smith
Amy Winehouse,Sam Smith
BeyoncÃ©,Sam Smith
Chaka Khan,Sam Smith
Whitney Houston,Sam Smith
Prince,Nick Jonas
Stevie Wonder,Nick Jonas
D'Angelo,BJ the Chicago Kid
Jodeci,BJ the Chicago Kid
Dwele,BJ the Chicago Kid
R. Kelly,BJ the Chicago Kid
Dave Hollister,BJ the Chicago Kid
Jaheim,BJ the Chicago Kid
Raheem DeVaughn,BJ the Chicago Kid
Raphael Saadiq,Olly Murs
Michael Jackson,Olly Murs
Tevin Campbell,Mindless Behavior
B2K,Mindless Behavior
Usher,Mindless Behavior
Michael Jackson,Mindless Behavior
Immature,Mindless Behavior
DeBarge,Mindless Behavior
New Edition,Mindless Behavior
Donny Hathaway,Miguel
Pharrell Williams,Miguel
Stevie Wonder,Miguel
India.Arie,Jonathan McReynolds
The Jackson 5,Jamie Lawson
Caron Wheeler,Jessie Ware
Sade,Jessie Ware
Lisa Stansfield,Jessie Ware
Whitney Houston,Jessie Ware
Pharrell Williams,Frank Ocean
Marvin Gaye,Frank Ocean
Prince,Frank Ocean
Stevie Wonder,Frank Ocean
BeyoncÃ©,Frank Ocean
John Legend,Frank Ocean
Prince,Kimbra
Michael Jackson,Kimbra
Minnie Riperton,Kimbra
Stevie Wonder,Kimbra
TLC,Jessie J
Prince,Jessie J
Michael Jackson,Jessie J
Ray Charles,Kevin Garrett
Sam Cooke,Kevin Garrett
Stevie Wonder,Kevin Garrett
Gallant,Kevin Garrett
DÃ¢m-Funk,Mndsgn
Syreeta,King
Erykah Badu,King
Stevie Wonder,King
D'Angelo,The Weeknd
R. Kelly,The Weeknd
Prince,The Weeknd
Michael Jackson,The Weeknd
Aaliyah,The Weeknd
The-Dream,The Weeknd
Usher,Sam Hunt
R. Kelly,Sam Hunt
Ginuwine,Sam Hunt
Michael Jackson,Zendaya
Aaliyah,Zendaya
BeyoncÃ©,Zendaya
Amel Larrieux,JhenÃ© Aiko
Aaliyah,JhenÃ© Aiko
Brandy,JhenÃ© Aiko
Terry Callier,Michael Kiwanuka
Curtis Mayfield,Michael Kiwanuka
Omarion,Tory Lanez
Amy Winehouse,Lana Del Rey
Alicia Keys,Elle Varner
Angie Stone,Elle Varner
Mariah Carey,Elle Varner
Monica,Elle Varner
Brandy,Elle Varner
Jill Scott,Elle Varner
James Brown,Alabama Shakes
Curtis Mayfield,Alabama Shakes
Otis Redding,Alabama Shakes
Gil Scott-Heron,Alabama Shakes
D'Angelo,Allen Stone
T-Pain,Meghan Trainor
Stevie Wonder,Meghan Trainor
BeyoncÃ©,Meghan Trainor
Erykah Badu,The Internet
Sade,The Internet
Meshell Ndegeocello,The Internet
TLC,Little Mix
En Vogue,Little Mix
Destiny's Child,Little Mix
Bill Withers,Jetta
Michael Jackson,The 1975
Ray Charles,Don Covay
Jackie Wilson,Don Covay
James Brown,Don Covay
Rufus Thomas,Don Covay
Percy Mayfield,Don Covay
Roy Brown,Don Covay
Prince,R5
James Brown,John Newman
Marvin Gaye,John Newman
Prince,John Newman
Diana Ross,John Newman
TLC,Becky G
Trey Songz,Jonn Hart
Usher,Jonn Hart
Akon,Jonn Hart
Erykah Badu,Hiatus Kaiyote
Janet Jackson,A*M*E
Kelly Rowland,Sevyn Streeter
Brandy,Sevyn Streeter
BeyoncÃ©,Sevyn Streeter
Whitney Houston,Sevyn Streeter
Usher,August Alsina
Lyfe Jennings,August Alsina
Teddy Pendergrass,TGT
Blackstreet,TGT
Babyface,TGT
Isaac Hayes,TGT
LSG,TGT
Jodeci,TGT
Marvin Gaye,TGT
R. Kelly,TGT
LeVert,TGT
New Edition,TGT
Pharrell Williams,Gawvi
Amy Winehouse,Kat Dahlia
BeyoncÃ©,Zara Larsson
Raphael Saadiq,Adrian Marcel
Brian McKnight,Adrian Marcel
Maxwell,Adrian Marcel
Donell Jones,Adrian Marcel
112,Adrian Marcel
Bill Withers,Nick Hakim
Cody ChesnuTT,Nick Hakim
D'Angelo,Nick Hakim
Curtis Mayfield,Nick Hakim
Meshell Ndegeocello,Nick Hakim
Anthony Hamilton,Nick Hakim
Al Green,Nick Hakim
Maxwell,Nick Hakim
Stevie Wonder,Hozier
Alicia Keys,Fifth Harmony
Destiny's Child,Fifth Harmony
BeyoncÃ©,Fifth Harmony
Whitney Houston,Fifth Harmony
BeyoncÃ©,Justine Skye
Chris Brown,SoMo
Bilal,Daniel Caesar
D'Angelo,Daniel Caesar
Miguel,Daniel Caesar
Raphael Saadiq,Andra Day
TLC,Kehlani
Aaliyah,Kehlani
Trey Songz,TeeFLii
The-Dream,TeeFLii
Amerie,Tinashe
Ciara,Tinashe
Aaliyah,Tinashe
Ashanti,Tinashe
Whitney Houston,Mickey Guyton
Trey Songz,Bando Jonez
Jodeci,Bando Jonez
Usher,Bando Jonez
R. Kelly,Bando Jonez
Ray J,Bando Jonez
Pretty Ricky,Bando Jonez
Lloyd,Bando Jonez
Marques Houston,Bando Jonez
112,Bando Jonez
Usher,VEDO
Chris Brown,Anthony Lewis
Usher,Anthony Lewis
Michael Jackson,Troye Sivan
Amy Winehouse,Troye Sivan
Frank Ocean,Troye Sivan
Prince,Francesco Yates
Michael Jackson,Francesco Yates
The Neptunes,Kaytranada
Mariah Carey,Karen Harding
Sade,Karen Harding
Jazmine Sullivan,Karen Harding
Whitney Houston,Karen Harding
Pharrell Williams,Raury
Michael Jackson,Kygo
D'Angelo,Jordan Rakei
Dwele,Jordan Rakei
Raphael Saadiq,Jordan Rakei
Musiq Soulchild,Jordan Rakei
"Earth, Wind & Fire",BÃ˜RNS
Craig David,Jack Garratt
Stevie Wonder,Jack Garratt
Janet Jackson,Natalie La Rose
Mariah Carey,Natalie La Rose
Stevie Wonder,Natalie La Rose
BeyoncÃ©,Natalie La Rose
Whitney Houston,Natalie La Rose
Musiq Soulchild,Natalie La Rose
Michael Jackson,LANY
Luther Vandross,Jordan Fisher
Bill Withers,HONNE
Michael Jackson,HONNE
Al Green,HONNE
Sam Cooke,Leon Bridges
Marvin Gaye,Leon Bridges
Raphael Saadiq,Leon Bridges
