year,Genre,popularity
1960,Pop/Rock,45
1960,Pop/Rock,31
1978,Pop/Rock,55
1960,Pop/Rock,23
1960,Pop/Rock,19
1960,Pop/Rock,17
1960,Pop/Rock,14
1932,Jazz,5
1936,Jazz,1
1984,Pop/Rock,42
1984,Pop/Rock,38
1984,Pop/Rock,38
1994,Pop/Rock,43
1984,Pop/Rock,71
1984,Pop/Rock,56
1984,Pop/Rock,62
1984,Pop/Rock,48
1987,Electronic,44
1991,Electronic,49
1958,Vocal,21
1958,Vocal,13
1961,Vocal,15
1951,Vocal,1
1955,Vocal,7
1958,Vocal,16
1958,Vocal,15
1958,Vocal,14
1951,Vocal,1
1958,Vocal,14
1963,Vocal,19
1951,Vocal,1
1957,Vocal,8
1951,Vocal,0
1955,Vocal,3
1963,Vocal,19
1962,Vocal,13
1955,Vocal,40
1955,Vocal,38
1961,Vocal,48
1937,Vocal,6
1958,Vocal,41
1955,Vocal,21
1955,Vocal,20
1958,Vocal,34
1958,Vocal,29
1958,Vocal,30
1961,Vocal,28
1961,Vocal,25
1961,Vocal,23
1961,Vocal,23
1958,Vocal,24
1974,Vocal,33
1958,Vocal,23
1961,Vocal,23
1955,Vocal,12
1961,Vocal,18
1961,Vocal,17
1961,Vocal,18
1961,Vocal,18
1961,Vocal,16
1961,Vocal,18
1958,R&B;,9
1958,R&B;,8
1958,R&B;,7
1958,R&B;,39
2005,R&B;,56
1958,R&B;,16
1958,R&B;,14
1958,R&B;,12
1979,Pop/Rock,45
1979,Country,45
1977,Pop/Rock,35
1977,Country,35
1972,Pop/Rock,32
1972,Country,32
1984,Reggae,28
1996,Latin,36
1985,Latin,25
1994,Latin,37
1996,Latin,50
1985,Latin,23
1989,Latin,29
1996,Latin,44
1999,Latin,38
1989,Latin,29
1994,Latin,34
1994,Latin,38
1994,Latin,37
1994,Latin,38
1998,Latin,41
2006,Latin,43
1994,Latin,37
2002,Latin,35
1996,Latin,38
1989,Latin,27
1998,Latin,39
1985,Latin,50
1985,Latin,45
1987,Latin,51
1989,Latin,57
1994,Latin,62
1985,Latin,45
1996,Latin,45
1985,Latin,36
1987,Latin,40
1994,Latin,48
1994,Latin,56
1996,Latin,45
1988,Latin,49
1985,Latin,31
1987,Latin,35
1988,Latin,42
1996,Latin,62
1988,Latin,40
1994,Latin,55
1987,Latin,33
1988,Latin,40
1988,Latin,38
1989,Latin,34
1994,Latin,49
1998,Latin,54
1987,Latin,33
1988,Latin,36
1996,Latin,54
2003,Pop/Rock,47
1967,Pop/Rock,26
1979,Pop/Rock,28
2003,Pop/Rock,46
1967,Pop/Rock,21
1967,Pop/Rock,22
1967,Pop/Rock,20
1977,Pop/Rock,30
2003,Pop/Rock,41
1967,Pop/Rock,20
1976,Pop/Rock,25
1967,Pop/Rock,67
1975,Pop/Rock,60
1978,Pop/Rock,64
2003,Pop/Rock,69
1978,Pop/Rock,58
1976,Pop/Rock,49
1967,Pop/Rock,36
1978,Pop/Rock,45
1967,Pop/Rock,39
1975,Pop/Rock,35
2009,Pop/Rock,48
2004,Pop/Rock,73
2009,Pop/Rock,57
2005,Pop/Rock,57
2004,Pop/Rock,54
2004,Pop/Rock,51
1946,Stage & Screen,0
1947,Stage & Screen,1
1947,Stage & Screen,0
1946,Stage & Screen,0
1947,Stage & Screen,1
1947,Stage & Screen,0
1947,Stage & Screen,1
1939,Stage & Screen,0
1942,Stage & Screen,0
1946,Stage & Screen,0
1952,Jazz,0
2012,Folk,49
1998,Religious,37
1991,Religious,34
1991,Religious,38
1991,Religious,34
2000,Religious,37
1991,Religious,32
1997,Religious,35
1998,Religious,32
2000,Religious,33
1991,Religious,27
1997,Religious,55
2003,Religious,52
1991,Religious,41
2000,Religious,46
1997,Religious,41
1998,Religious,39
1998,Religious,39
2000,Religious,40
1998,Religious,38
1998,Folk,46
1966,Folk,23
1966,Folk,22
1966,Folk,22
1965,Folk,20
1966,Folk,20
1965,Folk,18
1965,Folk,18
1966,Folk,19
1966,Folk,18
1966,Folk,45
1966,Folk,44
1965,Folk,42
1966,Folk,36
1966,Folk,31
1965,Folk,24
2008,R&B;,46
1970,Jazz,30
1964,Jazz,19
1967,Jazz,26
1967,Jazz,27
1970,Jazz,27
1961,Jazz,12
1961,Jazz,11
1964,Jazz,18
1964,Jazz,18
1964,Jazz,18
1970,Jazz,24
1971,Jazz,21
1967,Jazz,21
2002,Jazz,44
1962,Jazz,13
1962,Jazz,9
1964,Jazz,44
1967,Jazz,46
1970,Jazz,44
1961,Jazz,24
1971,Jazz,38
1961,Jazz,24
1961,Jazz,21
1961,Jazz,21
1962,Jazz,25
1961,Jazz,20
1967,Jazz,33
1988,R&B;,30
1986,R&B;,25
1992,R&B;,33
1988,R&B;,27
1990,R&B;,29
1985,R&B;,54
1986,R&B;,52
1986,R&B;,48
1985,R&B;,40
1986,R&B;,38
1985,R&B;,34
2006,R&B;,51
1971,Blues,29
1971,Blues,28
1971,Blues,27
1971,Blues,28
2000,Blues,42
1969,Blues,25
1969,Blues,25
1971,Blues,27
1974,Blues,24
1969,Blues,23
1969,Blues,23
1969,Blues,22
1969,Blues,23
2000,Blues,39
1971,Blues,57
1969,Blues,51
1971,Blues,51
1969,Blues,38
1971,Blues,42
1969,Blues,33
1971,Blues,37
1971,Blues,38
1972,Blues,37
1972,Blues,36
1969,Blues,31
1972,Blues,33
1999,Reggae,44
1999,Reggae,42
1999,Reggae,50
1986,Reggae,40
2006,Pop/Rock,42
2006,Pop/Rock,41
2006,Pop/Rock,40
2006,Pop/Rock,45
1975,Country,31
1991,Country,38
1975,Country,26
1975,Country,26
1991,Country,34
1975,Country,26
1975,Country,24
1975,Country,24
1975,Country,24
1991,Country,52
1975,Country,48
1975,Country,49
1991,Country,53
1973,R&B;,34
1968,Pop/Rock,29
1969,Pop/Rock,30
1969,Pop/Rock,29
1970,Pop/Rock,30
1970,Pop/Rock,34
1968,Pop/Rock,23
1969,Pop/Rock,27
1969,Pop/Rock,26
1969,Pop/Rock,26
1970,Pop/Rock,26
1968,Pop/Rock,24
1968,Pop/Rock,23
1970,Pop/Rock,31
1970,Pop/Rock,26
1970,Pop/Rock,72
2002,Pop/Rock,52
1970,Pop/Rock,47
1973,Pop/Rock,52
1973,Pop/Rock,49
2000,Pop/Rock,55
1970,Pop/Rock,42
1970,Pop/Rock,39
1968,Pop/Rock,39
1970,Pop/Rock,38
1968,Pop/Rock,33
1994,Pop/Rock,43
2004,Electronic,60
2013,Electronic,51
2000,Electronic,51
1950,Electronic,43
1950,Electronic,26
1950,Electronic,25
1950,Electronic,24
1950,Electronic,13
1950,Electronic,13
1998,Electronic,63
1998,Electronic,58
2008,Pop/Rock,46
2008,Pop/Rock,44
1999,Pop/Rock,52
1983,Pop/Rock,32
1983,Pop/Rock,38
1982,Pop/Rock,33
1982,Pop/Rock,47
2009,Pop/Rock,52
2007,Pop/Rock,43
2007,Pop/Rock,41
2007,Pop/Rock,40
2010,Pop/Rock,42
2004,Pop/Rock,44
2001,Pop/Rock,39
2005,Pop/Rock,52
2005,Pop/Rock,52
1982,Pop/Rock,29
2002,Pop/Rock,39
2002,Pop/Rock,39
2002,Pop/Rock,56
2002,Pop/Rock,45
2003,Pop/Rock,44
1997,Pop/Rock,46
2000,Pop/Rock,42
2000,Pop/Rock,40
2000,Pop/Rock,39
2005,Pop/Rock,41
2005,Pop/Rock,40
1997,Pop/Rock,61
2000,Pop/Rock,61
1998,Pop/Rock,56
2000,Pop/Rock,49
2005,Pop/Rock,58
2005,Pop/Rock,53
2003,Pop/Rock,50
1997,Pop/Rock,41
1997,Pop/Rock,39
1989,Pop/Rock,34
1989,Pop/Rock,33
1989,Pop/Rock,32
1989,Pop/Rock,32
1990,Pop/Rock,33
1990,Pop/Rock,32
1993,Pop/Rock,34
1990,Pop/Rock,32
1990,Pop/Rock,31
1991,Pop/Rock,33
1990,Pop/Rock,31
1990,Pop/Rock,30
1991,Pop/Rock,31
1995,Pop/Rock,35
1993,Pop/Rock,32
1999,Pop/Rock,38
1990,Pop/Rock,29
1989,Pop/Rock,63
1989,Pop/Rock,51
1999,Pop/Rock,55
1989,Pop/Rock,44
1990,Pop/Rock,44
1989,Pop/Rock,41
1989,Pop/Rock,40
1990,Pop/Rock,41
1989,Pop/Rock,38
1990,Pop/Rock,38
1990,Pop/Rock,38
1993,Pop/Rock,41
1989,Pop/Rock,35
1989,Pop/Rock,35
1989,Pop/Rock,34
1990,Pop/Rock,35
1985,R&B;,26
1985,R&B;,23
1985,R&B;,21
1987,R&B;,23
1985,R&B;,46
1985,R&B;,41
1989,R&B;,41
1999,R&B;,46
1985,R&B;,35
1985,R&B;,30
1982,Pop/Rock,39
1983,Pop/Rock,42
1982,Pop/Rock,32
1983,Pop/Rock,51
2012,Pop/Rock,48
2014,Pop/Rock,53
2009,Pop/Rock,42
2009,Pop/Rock,41
2012,Pop/Rock,45
2009,Pop/Rock,40
2012,Pop/Rock,71
2012,Pop/Rock,62
2009,Pop/Rock,50
2009,Pop/Rock,48
2009,Pop/Rock,48
2003,Pop/Rock,36
1970,R&B;,28
1973,R&B;,32
1970,R&B;,28
1972,R&B;,28
1974,R&B;,28
1970,R&B;,28
1972,R&B;,27
1973,R&B;,29
1973,R&B;,30
1975,R&B;,27
1970,R&B;,27
1970,R&B;,27
1972,R&B;,26
1972,R&B;,25
1973,R&B;,29
1973,R&B;,28
1975,R&B;,25
1970,R&B;,24
1972,R&B;,24
1972,R&B;,23
1976,R&B;,26
1970,R&B;,23
1970,R&B;,22
1972,R&B;,21
1971,R&B;,63
1971,R&B;,60
1971,R&B;,53
1974,R&B;,50
1971,R&B;,47
1972,R&B;,46
1974,R&B;,44
1974,R&B;,43
1974,R&B;,39
1971,R&B;,42
1970,R&B;,36
1971,R&B;,38
1971,R&B;,40
1971,R&B;,37
1970,R&B;,36
1971,R&B;,37
1973,R&B;,37
1970,R&B;,34
1970,R&B;,34
1971,R&B;,34
1975,R&B;,32
1970,R&B;,32
1970,R&B;,31
1974,R&B;,31
1974,R&B;,29
1974,R&B;,29
1974,R&B;,29
1975,R&B;,31
1996,R&B;,40
2001,Pop/Rock,38
2011,Pop/Rock,51
2014,Pop/Rock,56
2014,Pop/Rock,64
2008,Pop/Rock,54
1994,Pop/Rock,37
1999,Pop/Rock,41
1999,Pop/Rock,40
2011,Pop/Rock,45
1997,Pop/Rock,34
1994,Pop/Rock,51
1994,Pop/Rock,46
1999,Pop/Rock,46
1994,Pop/Rock,46
1994,Pop/Rock,41
1975,International,28
1977,International,27
1975,International,23
1972,International,22
1975,International,36
1978,International,36
1972,International,32
1973,International,32
1966,Jazz,24
1968,Jazz,27
1968,Jazz,27
1966,Jazz,21
1966,Jazz,21
1968,Jazz,28
1966,Jazz,24
1968,Jazz,25
1966,Jazz,18
1968,Jazz,24
1969,Jazz,23
1966,Jazz,17
1967,Jazz,23
1967,Jazz,45
1966,Jazz,38
1968,Jazz,46
1969,Jazz,43
1967,Jazz,35
1969,Jazz,38
1968,Jazz,34
1968,Jazz,37
1968,Jazz,34
1968,Jazz,36
1971,Jazz,37
1969,Latin,32
1969,Latin,34
1969,Latin,32
1969,Latin,31
1967,Latin,26
1973,Latin,33
1967,Latin,27
1969,Latin,31
1980,Latin,40
1967,Latin,24
1967,Latin,24
1969,Latin,30
1979,Latin,43
1969,Latin,40
1974,Latin,46
1969,Latin,46
1973,Latin,40
1974,Latin,45
1969,Latin,48
2003,Pop/Rock,39
1996,Pop/Rock,48
1989,Pop/Rock,35
1989,Pop/Rock,34
1989,Pop/Rock,33
1988,Pop/Rock,32
1989,Pop/Rock,30
1989,Pop/Rock,30
1989,Pop/Rock,29
1989,Pop/Rock,52
1988,Pop/Rock,49
1989,Pop/Rock,48
1989,Pop/Rock,44
1989,Pop/Rock,42
1988,Pop/Rock,36
2018,R&B;,64
2016,R&B;,57
1986,Pop/Rock,29
1986,Pop/Rock,39
1986,Pop/Rock,33
1979,Pop/Rock,26
1979,Pop/Rock,25
1979,Pop/Rock,25
1981,Pop/Rock,25
1979,Pop/Rock,24
1979,Pop/Rock,24
1979,Pop/Rock,24
1981,Pop/Rock,19
1979,Pop/Rock,51
1979,Pop/Rock,42
1982,Pop/Rock,34
1979,Pop/Rock,33
1979,Pop/Rock,33
1982,Pop/Rock,34
1979,Pop/Rock,32
1981,Pop/Rock,29
1979,Pop/Rock,28
2001,Pop/Rock,40
2007,Pop/Rock,42
2007,Pop/Rock,41
1998,Pop/Rock,33
1995,Pop/Rock,31
1998,Pop/Rock,33
1995,Pop/Rock,31
1995,Pop/Rock,30
1995,Pop/Rock,52
1995,Pop/Rock,49
1998,Pop/Rock,48
2007,Pop/Rock,53
1998,Pop/Rock,40
1995,Pop/Rock,38
1998,Pop/Rock,40
2007,Pop/Rock,46
1998,Pop/Rock,38
1981,Pop/Rock,36
1977,Pop/Rock,35
1981,Pop/Rock,34
1992,Reggae,39
1993,Reggae,39
1993,Reggae,33
2006,Country,55
1998,Country,37
2013,Country,50
1999,Country,37
2001,Country,38
1999,Country,36
1999,Country,36
2003,Country,38
1998,Country,32
1999,Country,33
2007,Country,38
2010,Country,42
1999,Country,59
2007,Country,61
2003,Country,57
2005,Country,53
2013,Country,60
1999,Country,48
2003,Country,50
2003,Country,48
1996,Country,44
2012,Country,53
2005,Country,47
2001,Country,42
2007,Country,45
2007,Country,45
1977,Jazz,34
1961,Jazz,12
1961,Jazz,10
2000,Pop/Rock,65
1969,Jazz,35
1987,Pop/Rock,47
1990,Pop/Rock,45
1990,Pop/Rock,48
1990,Pop/Rock,43
2006,Pop/Rock,48
1989,Pop/Rock,39
1990,Pop/Rock,40
1990,Pop/Rock,66
1978,Pop/Rock,39
1987,Pop/Rock,55
1985,Pop/Rock,51
1979,Pop/Rock,32
1979,Pop/Rock,31
1979,Pop/Rock,30
1979,Pop/Rock,29
1979,Pop/Rock,29
1979,Pop/Rock,34
1979,Pop/Rock,29
1979,Pop/Rock,27
1979,Pop/Rock,28
1979,Pop/Rock,28
1979,Pop/Rock,63
1979,Pop/Rock,53
1979,Pop/Rock,45
1979,Pop/Rock,45
1982,Pop/Rock,44
1979,Pop/Rock,38
2004,Country,41
1975,Country,21
1988,Country,24
1975,Country,20
1977,Country,21
1997,Country,33
1975,Country,19
1975,Country,51
1975,Country,42
1988,Country,44
1975,Country,35
1975,Country,29
1997,Country,38
1977,Pop/Rock,30
1977,Pop/Rock,26
1977,Pop/Rock,31
2000,Electronic,41
2000,Electronic,41
1972,Jazz,35
1976,Jazz,24
1972,Jazz,28
1976,Jazz,20
1976,Jazz,36
2016,Pop/Rock,57
2004,Pop/Rock,44
2011,Pop/Rock,45
2004,Pop/Rock,42
2003,Pop/Rock,63
2011,Pop/Rock,69
2004,Pop/Rock,64
2004,Pop/Rock,60
2015,Pop/Rock,66
2003,Pop/Rock,53
2004,Pop/Rock,58
2011,Pop/Rock,59
2008,Pop/Rock,51
2013,Pop/Rock,55
1995,Pop/Rock,41
1981,Pop/Rock,24
1996,Pop/Rock,38
1977,Jazz,28
1961,Jazz,11
1965,Jazz,21
1961,Jazz,10
1961,Jazz,11
1994,Jazz,39
1961,Jazz,8
1961,Jazz,8
1950,Jazz,14
1987,Jazz,44
1961,Jazz,22
1962,R&B;,10
1962,R&B;,10
1967,R&B;,20
1995,R&B;,35
1962,R&B;,8
1962,R&B;,8
1962,R&B;,8
1962,R&B;,7
1977,R&B;,22
1962,R&B;,7
1967,R&B;,18
1962,R&B;,54
1962,R&B;,30
1962,R&B;,24
1962,R&B;,21
1962,R&B;,16
1962,R&B;,13
1967,Pop/Rock,25
1971,Pop/Rock,30
1974,Pop/Rock,28
1974,Pop/Rock,27
1967,Pop/Rock,24
1971,Pop/Rock,26
1971,Pop/Rock,31
1974,Pop/Rock,26
1971,Pop/Rock,24
1967,Pop/Rock,18
1967,Pop/Rock,19
1971,Pop/Rock,22
1974,Pop/Rock,48
1974,Pop/Rock,44
1974,Pop/Rock,40
1974,Pop/Rock,38
1974,Pop/Rock,36
1971,Pop/Rock,32
1977,Jazz,36
1974,Jazz,37
2013,Vocal,56
1951,Vocal,18
1952,Vocal,52
1952,Vocal,32
1952,Vocal,30
1952,Vocal,27
1952,Vocal,22
1952,Vocal,26
1952,Vocal,25
1952,Vocal,24
1952,Vocal,17
1952,Vocal,16
1954,Vocal,30
1951,Vocal,13
1951,Vocal,10
1951,Vocal,12
1951,Vocal,12
1951,Vocal,11
1951,Vocal,11
1952,Vocal,12
1952,Vocal,8
1951,Vocal,6
1952,Vocal,7
1952,Vocal,6
1951,Vocal,4
1954,Vocal,11
1954,Vocal,15
1954,Vocal,9
1954,Vocal,7
1954,Vocal,3
1954,Vocal,3
1987,Pop/Rock,43
1975,Pop/Rock,40
1966,Pop/Rock,37
1972,Pop/Rock,44
1972,Pop/Rock,43
1972,Pop/Rock,47
1972,Pop/Rock,37
1966,Pop/Rock,28
1966,Pop/Rock,33
1975,Pop/Rock,42
1978,Pop/Rock,30
1978,Pop/Rock,25
1978,Pop/Rock,40
1960,Pop/Rock,17
1958,Pop/Rock,14
1958,Pop/Rock,13
1958,Pop/Rock,14
1958,Pop/Rock,13
1958,Pop/Rock,10
1958,Pop/Rock,9
1958,Pop/Rock,12
1960,Pop/Rock,24
1990,Pop/Rock,41
1968,Country,20
1968,Country,20
1968,Country,19
1968,Country,20
2001,Country,37
2009,Country,43
1968,Country,45
1996,Country,44
1968,Country,26
2012,Pop/Rock,51
1978,Pop/Rock,27
1978,Pop/Rock,25
1981,Pop/Rock,50
1978,Pop/Rock,38
1985,Pop/Rock,40
2008,Pop/Rock,47
1978,Pop/Rock,33
2001,Pop/Rock,49
1970,Pop/Rock,27
1972,Pop/Rock,27
1972,Pop/Rock,27
1974,Pop/Rock,25
1974,Pop/Rock,25
1974,Pop/Rock,25
1976,Pop/Rock,28
1977,Pop/Rock,29
1980,Pop/Rock,27
1980,Pop/Rock,27
1980,Pop/Rock,27
1982,Pop/Rock,27
1982,Pop/Rock,26
1972,Pop/Rock,27
1973,Pop/Rock,29
1973,Pop/Rock,28
1974,Pop/Rock,24
1974,Pop/Rock,24
1974,Pop/Rock,24
1976,Pop/Rock,28
1976,Pop/Rock,28
1980,Pop/Rock,27
1980,Pop/Rock,27
1980,Pop/Rock,26
1980,Pop/Rock,26
1971,Pop/Rock,24
1973,Pop/Rock,28
1974,Pop/Rock,23
1976,Pop/Rock,26
1976,Pop/Rock,26
1977,Pop/Rock,26
1977,Pop/Rock,26
1978,Pop/Rock,26
1980,Pop/Rock,25
1981,Pop/Rock,25
1982,Pop/Rock,25
1970,Pop/Rock,24
1974,Pop/Rock,23
1976,Pop/Rock,26
1980,Pop/Rock,24
1981,Pop/Rock,24
1982,Pop/Rock,24
1982,Pop/Rock,24
1970,Pop/Rock,23
1970,Pop/Rock,23
1973,Pop/Rock,26
1973,Pop/Rock,25
1977,Pop/Rock,24
1977,Pop/Rock,24
1978,Pop/Rock,24
1982,Pop/Rock,24
1982,Pop/Rock,23
1982,Pop/Rock,23
1970,Pop/Rock,21
1971,Pop/Rock,23
1971,Pop/Rock,22
1976,Pop/Rock,23
1976,Pop/Rock,23
1976,Pop/Rock,24
1977,Pop/Rock,24
1977,Pop/Rock,23
1978,Pop/Rock,23
1978,Pop/Rock,23
1982,Pop/Rock,23
1991,Pop/Rock,30
1969,Pop/Rock,27
1971,Pop/Rock,21
1976,Pop/Rock,22
1977,Pop/Rock,23
1977,Pop/Rock,23
1978,Pop/Rock,22
1982,Pop/Rock,22
1971,Pop/Rock,21
1971,Pop/Rock,21
1971,Pop/Rock,21
1973,Pop/Rock,23
1977,Pop/Rock,22
1977,Pop/Rock,22
1977,Pop/Rock,22
1978,Pop/Rock,20
1980,Pop/Rock,21
1991,Pop/Rock,28
2004,Pop/Rock,38
1973,Pop/Rock,22
1969,Pop/Rock,26
1978,Pop/Rock,53
1980,Pop/Rock,52
1983,Pop/Rock,62
1986,Pop/Rock,61
1986,Pop/Rock,58
1991,Pop/Rock,56
1980,Pop/Rock,50
1981,Pop/Rock,45
1983,Pop/Rock,46
1986,Pop/Rock,48
1973,Pop/Rock,43
1974,Pop/Rock,41
1974,Pop/Rock,39
1981,Pop/Rock,42
1981,Pop/Rock,42
1983,Pop/Rock,45
1986,Pop/Rock,44
1986,Pop/Rock,43
1991,Pop/Rock,48
1983,Pop/Rock,40
1991,Pop/Rock,44
1973,Pop/Rock,39
1973,Pop/Rock,39
1974,Pop/Rock,33
1976,Pop/Rock,38
1976,Pop/Rock,37
1983,Pop/Rock,37
1983,Pop/Rock,36
1986,Pop/Rock,37
1986,Pop/Rock,37
1999,Pop/Rock,46
1972,Pop/Rock,34
1972,Pop/Rock,34
1976,Pop/Rock,36
1976,Pop/Rock,36
1976,Pop/Rock,35
1980,Pop/Rock,35
1983,Pop/Rock,35
1983,Pop/Rock,35
1986,Pop/Rock,37
1986,Pop/Rock,35
1991,Pop/Rock,40
1974,Pop/Rock,30
1974,Pop/Rock,29
1974,Pop/Rock,29
1976,Pop/Rock,34
1978,Pop/Rock,32
1980,Pop/Rock,34
1983,Pop/Rock,33
1986,Pop/Rock,34
1971,Pop/Rock,31
1973,Pop/Rock,33
1974,Pop/Rock,29
1974,Pop/Rock,28
1976,Pop/Rock,32
1978,Pop/Rock,31
1981,Pop/Rock,30
1986,Pop/Rock,31
1991,Pop/Rock,38
1999,Pop/Rock,43
1973,Pop/Rock,33
1974,Pop/Rock,27
1974,Pop/Rock,27
1974,Pop/Rock,27
1978,Pop/Rock,30
1978,Pop/Rock,29
1981,Pop/Rock,29
1983,Pop/Rock,30
1986,Pop/Rock,31
1986,Pop/Rock,31
1970,Pop/Rock,28
1972,Pop/Rock,29
1973,Pop/Rock,31
1974,Pop/Rock,26
1974,Pop/Rock,26
1974,Pop/Rock,26
1974,Pop/Rock,25
1978,Pop/Rock,29
1981,Pop/Rock,28
1981,Pop/Rock,27
1970,Pop/Rock,35
1971,Pop/Rock,33
1970,Pop/Rock,31
1970,Pop/Rock,30
1971,Pop/Rock,30
1970,Pop/Rock,28
1975,Pop/Rock,21
1970,Pop/Rock,27
1974,Pop/Rock,24
1970,Pop/Rock,36
1976,Jazz,36
1976,Jazz,34
1981,Jazz,38
1980,Jazz,35
1981,Jazz,29
1995,Jazz,41
1976,Jazz,29
1980,Jazz,34
1980,Jazz,33
1981,Jazz,28
1968,Jazz,23
1968,Jazz,22
1968,Jazz,25
1971,Jazz,29
1985,Jazz,34
1968,Jazz,19
1968,Jazz,20
1969,Jazz,24
1985,Jazz,34
1980,Jazz,31
1980,Jazz,31
2011,Jazz,45
1978,Jazz,27
1980,Jazz,30
1976,Jazz,59
1981,Jazz,63
1985,Jazz,67
1981,Jazz,52
1981,Jazz,57
1980,Jazz,52
1983,Jazz,56
1936,Jazz,1
1980,Jazz,49
1968,Jazz,38
1976,Jazz,43
1976,Jazz,44
1976,Jazz,42
1983,Jazz,47
1985,Jazz,44
1995,Jazz,58
1979,Jazz,39
1968,Jazz,34
1968,Jazz,35
1976,Jazz,38
1977,Jazz,41
1985,Jazz,45
1976,Jazz,37
1981,Jazz,32
1968,Jazz,29
1999,Comedy/Spoken,37
1990,Comedy/Spoken,28
1990,Comedy/Spoken,28
1990,Comedy/Spoken,28
1990,Comedy/Spoken,27
1982,R&B;,27
1982,R&B;,24
1993,R&B;,33
1982,R&B;,24
1982,R&B;,23
1982,R&B;,54
1993,R&B;,40
1996,R&B;,43
1998,R&B;,45
2000,R&B;,41
1979,Jazz,26
1979,Jazz,24
1979,Jazz,24
1982,Jazz,32
1982,Jazz,31
1974,Jazz,22
1977,Jazz,35
1978,Jazz,36
1992,Jazz,43
1983,Jazz,46
1982,Jazz,37
1983,Jazz,49
1979,Jazz,30
1979,Jazz,28
1974,Jazz,31
2018,Pop/Rock,74
2018,Pop/Rock,73
2015,Pop/Rock,48
2015,Pop/Rock,69
2018,Pop/Rock,81
2015,Pop/Rock,58
2015,Pop/Rock,56
1973,Pop/Rock,35
1973,Pop/Rock,34
1976,Pop/Rock,34
1979,Pop/Rock,35
1981,Pop/Rock,34
1982,Pop/Rock,34
1987,Pop/Rock,39
2002,Pop/Rock,47
1973,Pop/Rock,34
1974,Pop/Rock,29
1975,Pop/Rock,33
1979,Pop/Rock,33
1979,Pop/Rock,32
1982,Pop/Rock,33
1987,Pop/Rock,38
2009,Pop/Rock,55
1973,Pop/Rock,32
1982,Pop/Rock,32
1987,Pop/Rock,36
1973,Pop/Rock,31
1974,Pop/Rock,28
1973,Pop/Rock,31
1973,Pop/Rock,30
1979,Pop/Rock,33
1987,Pop/Rock,36
1973,Pop/Rock,30
1973,Pop/Rock,29
1973,Pop/Rock,29
1974,Pop/Rock,26
1979,Pop/Rock,29
1987,Pop/Rock,35
1968,Pop/Rock,24
1968,Pop/Rock,24
1973,Pop/Rock,28
1968,Pop/Rock,22
1974,Pop/Rock,24
1974,Pop/Rock,23
1974,Pop/Rock,24
1974,Pop/Rock,24
1979,Pop/Rock,28
2009,Pop/Rock,43
1968,Pop/Rock,22
1968,Pop/Rock,21
1974,Pop/Rock,24
1974,Pop/Rock,23
1979,Pop/Rock,28
1979,Pop/Rock,28
1987,Pop/Rock,33
1968,Pop/Rock,21
1968,Pop/Rock,22
1975,Pop/Rock,26
1976,Pop/Rock,26
1970,Pop/Rock,76
1970,Pop/Rock,67
1970,Pop/Rock,61
1970,Pop/Rock,60
1973,Pop/Rock,60
1987,Pop/Rock,70
1970,Pop/Rock,56
1970,Pop/Rock,54
1970,Pop/Rock,55
1970,Pop/Rock,53
1981,Pop/Rock,53
1970,Pop/Rock,49
1970,Pop/Rock,49
1970,Pop/Rock,49
1970,Pop/Rock,48
1970,Pop/Rock,46
1970,Pop/Rock,45
1974,Pop/Rock,45
1979,Pop/Rock,50
1987,Pop/Rock,55
1976,Pop/Rock,47
1979,Pop/Rock,51
1979,Pop/Rock,47
1970,Pop/Rock,42
1970,Pop/Rock,40
1970,Pop/Rock,41
1970,Pop/Rock,41
1970,Pop/Rock,39
1976,Pop/Rock,44
1992,Pop/Rock,53
1970,Pop/Rock,39
1970,Pop/Rock,39
1970,Pop/Rock,39
1979,Pop/Rock,42
1987,Pop/Rock,45
1970,Pop/Rock,37
1970,Pop/Rock,34
1970,Pop/Rock,34
1970,Pop/Rock,34
1973,Pop/Rock,39
1974,Pop/Rock,32
1975,Pop/Rock,38
1970,Pop/Rock,33
1970,Pop/Rock,33
1973,Pop/Rock,36
1977,Country,29
1987,Country,33
1998,Country,39
1962,Country,13
1966,Country,18
1964,Country,15
1964,Country,15
1964,Country,16
1962,Country,10
1962,Country,13
1964,Country,14
1987,Country,29
1987,Country,29
1998,Country,36
1998,Country,37
1949,Country,0
1962,Country,10
1962,Country,10
1964,Country,14
1987,Country,28
1962,Country,9
1962,Country,9
1964,Country,13
1969,Country,20
1972,Country,22
1980,Country,24
1998,Country,35
1999,Country,37
1959,Country,9
1959,Country,8
1962,Country,10
1966,Country,15
1976,Country,25
1976,Country,24
1977,Country,24
1980,Country,24
1982,Country,24
1999,Country,36
2006,Country,42
1962,Country,9
1962,Country,11
2007,Country,40
1959,Country,10
1959,Country,8
1959,Country,10
1962,Country,8
1962,Country,8
1962,Country,8
1964,Country,12
1981,Country,22
1982,Country,22
1959,Country,8
1962,Country,9
1964,Country,11
1962,Country,49
1964,Country,56
1980,Country,55
1980,Country,52
1985,Country,55
1987,Country,58
1987,Country,54
1992,Country,58
1955,Country,19
1955,Country,17
1966,Country,47
1974,Country,46
1981,Country,45
1984,Country,47
1998,Country,54
1998,Country,54
1955,Country,14
1959,Country,31
1982,Country,46
1983,Country,44
1985,Country,45
1987,Country,46
1999,Country,53
1955,Country,9
1955,Country,9
1962,Country,21
1964,Country,26
