danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,Genre
0.719,0.292,0.366,88.668,-13.448,1,0,0.845,0.00000263,0.136,0.0675,0,186733,14,1959,1/1/59,Vocal
0.619,0.11,0.397,137.181,-17.7,0,5,0.941,0,0.103,0.0564,0,149533,34,1997,1/1/97,Vocal
0.566,0.218,0.434,134.13,-16.936,1,7,0.895,0.0000606,0.0956,0.0369,0,133667,52,1957,4/1/57,Vocal
0.413,0.0342,0.177,102.662,-26.111,1,8,0.952,0.000314,0.127,0.0402,0,259707,50,1958,1/1/58,Vocal
0.488,0.156,0.379,96.576,-17.617,1,8,0.89,0,0.14,0.037,0,143760,38,1957,4/1/57,Vocal
0.472,0.0859,0.297,126.661,-18.252,1,7,0.946,0.00000254,0.141,0.0363,0,203227,36,1957,4/1/57,Vocal
0.429,0.0194,0.13,99.812,-25.124,0,10,0.957,0.0000118,0.159,0.0378,0,204133,38,1958,1/1/58,Vocal
0.477,0.0451,0.118,98.087,-20.374,1,7,0.988,0.000613,0.148,0.043,0,357320,38,1959,1/1/59,Vocal
0.382,0.0157,0.124,77.686,-22.938,0,7,0.989,0.0439,0.157,0.0366,0,178800,36,1959,1/1/59,Vocal
0.665,0.18,0.81,95.026,-17.758,1,1,0.856,0,0.121,0.0688,0,131320,33,1960,1/1/60,Vocal
0.456,0.213,0.589,74.591,-15.066,0,5,0.872,0,0.363,0.0551,0,132627,31,1957,4/1/57,Vocal
0.536,0.317,0.739,76.209,-15.238,0,4,0.679,0,0.362,0.273,0,166827,30,1957,4/1/57,Vocal
0.451,0.075,0.247,99.421,-18.73,0,7,0.96,0.00000121,0.1,0.0369,0,166573,30,1957,4/1/57,Vocal
0.639,0.179,0.41,130.565,-14.133,0,2,0.959,0.0000743,0.11,0.0471,0,190707,32,1958,1/1/58,Vocal
0.769,0.149,0.505,124.533,-18.14,0,2,0.899,0,0.137,0.122,0,139493,34,1958,1/1/58,Vocal
0.351,0.0506,0.265,104.758,-21.072,0,6,0.979,0.0000121,0.0965,0.0338,0,144120,35,1959,1/1/59,Vocal
0.408,0.0252,0.134,170.54,-24.584,1,5,0.975,0.0169,0.096,0.0463,0,237307,30,1959,1/1/59,Vocal
0.58,0.124,0.472,148.996,-20.579,0,9,0.907,0,0.113,0.0448,0,256027,29,1960,1/1/60,Vocal
0.491,0.074,0.201,109.439,-18.186,0,1,0.945,0,0.112,0.0554,0,187467,26,1957,4/1/57,Vocal
0.659,0.305,0.629,106.159,-12.498,1,5,0.851,0.00000232,0.119,0.0668,0,149800,26,1957,4/1/57,Vocal
0.429,0.047,0.177,70.263,-22.943,1,11,0.981,0.0000012,0.108,0.0539,0,167200,29,1958,1/1/58,Vocal
0.688,0.293,0.731,82.775,-14.134,0,10,0.875,0.00000289,0.681,0.445,0,167760,35,1966,1/1/66,Vocal
0.437,0.0463,0.167,116.537,-20.049,1,6,0.94,0.00000675,0.111,0.0392,0,191773,25,1957,4/1/57,Vocal
0.685,0.0857,0.425,120.439,-21.328,0,5,0.868,0.00000346,0.128,0.0846,0,189333,26,1957,4/1/57,Vocal
0.466,0.0659,0.117,102.43,-22.646,1,2,0.989,0.897,0.129,0.035,0,209400,25,1957,4/1/57,Vocal
0.746,0.277,0.64,91.599,-12.437,0,10,0.849,0,0.154,0.0863,0,123267,27,1958,1/1/58,Vocal
0.536,0.0632,0.287,89.012,-21.356,1,9,0.883,0,0.12,0.0425,0,260000,23,1958,1/1/58,Vocal
0.652,0.365,0.723,98.361,-12.338,1,7,0.812,0,0.305,0.245,0,128093,30,1959,1/1/59,Vocal
0.903,0.0697,0.511,110.773,-17.784,1,10,0.829,0,0.131,0.0724,0,159280,25,1960,1/1/60,Vocal
0.565,0.167,0.309,138.486,-13.171,1,7,0.815,0,0.157,0.0517,0,136107,25,1957,4/1/57,Vocal
0.634,0.151,0.321,74.086,-18.363,0,7,0.881,0.0000985,0.103,0.0473,0,181933,23,1957,4/1/57,Vocal
0.537,0.161,0.348,128.742,-17.939,0,5,0.871,0,0.12,0.0526,0,204373,22,1957,4/1/57,Vocal
0.407,0.0421,0.146,78.689,-25.51,1,10,0.923,0.0000109,0.134,0.036,0,259907,24,1958,1/1/58,Vocal
0.683,0.256,0.552,149.864,-13.235,1,0,0.888,0.0000144,0.312,0.0512,0,188693,21,1958,1/1/58,Vocal
0.637,0.403,0.525,93.458,-12.847,1,7,0.845,0.00000135,0.251,0.165,0,186693,25,1959,1/1/59,Vocal
0.607,0.145,0.506,81.178,-14.851,0,7,0.812,0,0.201,0.053,0,127840,22,1957,4/1/57,Vocal
0.347,0.0629,0.152,76.781,-19.191,0,4,0.925,0.00000182,0.0842,0.0365,0,202133,20,1957,4/1/57,Vocal
0.735,0.415,0.755,108.752,-10.593,1,5,0.875,0,0.123,0.0397,0,132667,19,1957,4/1/57,Vocal
0.638,0.156,0.443,103.905,-17.372,1,8,0.864,0,0.183,0.0741,0,161560,20,1958,1/1/58,Vocal
0.625,0.126,0.322,105.807,-17.698,1,7,0.925,0.000482,0.132,0.0484,0,220240,23,1959,1/1/59,Vocal
0.59,0.127,0.226,124.941,-17.314,1,7,0.919,0,0.0982,0.067,0,210067,20,1959,1/1/59,Vocal
0.745,0.354,0.859,138.137,-10.281,1,5,0.91,0,0.154,0.0978,0,102533,18,1958,1/1/58,Vocal
0.605,0.326,0.772,81.811,-12.839,0,7,0.89,0.00000256,0.113,0.158,0,125973,16,1958,1/1/58,Vocal
0.41,0.0121,0.167,80.236,-28.499,1,5,0.97,0.00315,0.177,0.0324,0,242933,21,1959,1/1/59,Vocal
0.612,0.259,0.821,116.552,-16.065,0,5,0.943,0.000401,0.103,0.0462,0,170827,18,1959,1/1/59,Vocal
0.606,0.179,0.723,84.669,-18.59,1,8,0.852,0,0.199,0.0508,0,169720,16,1960,1/1/60,Vocal
0.716,0.139,0.442,94.68,-18.431,0,2,0.819,0.000715,0.116,0.0566,0,175733,8,1956,10/1/56,Vocal
0.579,0.092,0.315,120.997,-19.774,1,1,0.714,0.00153,0.102,0.0488,0,242200,6,1956,10/1/56,Vocal
0.549,0.065,0.322,86.459,-20.196,0,5,0.931,0.000647,0.333,0.142,0,180040,8,1956,10/1/56,Vocal
0.582,0.453,0.726,117.168,-11.399,0,5,0.633,0.00809,0.321,0.0425,0,258933,7,1956,10/1/56,Vocal
0.572,0.392,0.739,112.317,-14.017,1,8,0.705,0.000748,0.172,0.052,0,260027,6,1956,10/1/56,Vocal
0.574,0.378,0.82,106.349,-13.679,0,5,0.735,0.00353,0.43,0.0801,0,172160,8,1956,10/1/56,Vocal
0.634,0.301,0.569,93.117,-15.032,1,7,0.71,0.00545,0.614,0.0606,0,296933,6,1956,10/1/56,Vocal
0.707,0.364,0.853,143.672,-13.273,1,5,0.509,0,0.131,0.294,0,181733,21,1973,9/9/73,Vocal
0.616,0.347,0.276,108.18,-13.521,1,4,0.362,0,0.0971,0.128,0,196933,39,1973,9/9/73,Vocal
0.554,0.127,0.461,102.85,-23.008,0,3,0.898,0.000179,0.141,0.0967,0,233333,31,1986,1/1/86,Vocal
0.915,0.19,0.873,111.631,-21.512,0,10,0.357,0,0.074,0.0757,0,128800,29,1988,1/1/88,Vocal
0.675,0.166,0.747,68.837,-22.602,1,11,0.88,0.0000714,0.0461,0.171,0,294400,68,1988,1/1/88,Vocal
0.25,0.00639,0.353,178.479,-30.882,0,2,0.995,0.0251,0.0894,0.0613,0,240107,13,1945,1945,Vocal
0.533,0.0171,0.51,91.651,-27.72,1,9,0.988,0.0035,0.0825,0.0383,0,218973,14,1945,1945,Vocal
0.644,0.165,0.779,67.865,-22.591,1,11,0.884,0.000197,0.0603,0.162,0,291560,51,1996,1/1/96,Vocal
0.125,0.0874,0.0543,53.564,-19.878,1,1,0.949,0.126,0.0979,0.0336,0,256800,38,1990,1/1/90,Vocal
0.49,0.24,0.48,135.35,-16.414,1,0,0.857,0.00000141,0.135,0.0461,0,147240,34,1975,6/30/75,Vocal
0.552,0.325,0.582,102.194,-15.285,0,11,0.655,0.00493,0.929,0.285,0,112960,35,1974,1974,Vocal
0.347,0.413,0.374,108.252,-7.918,1,9,0.756,0,0.0667,0.0302,0,168867,22,1964,1964,Vocal
0.247,0.3,0.399,71.748,-13.642,1,11,0.807,0,0.197,0.0342,0,160667,18,1964,1964,Vocal
0.46,0.181,0.236,137.441,-11.237,0,7,0.837,0,0.112,0.0358,0,131640,21,1964,9/12/64,Vocal
0.396,0.217,0.292,88.04,-11.383,1,3,0.853,0,0.112,0.0281,0,160053,21,1964,9/12/64,Vocal
0.398,0.242,0.447,78.991,-12.829,1,3,0.795,0.00000221,0.116,0.03,0,160067,21,1964,9/12/64,Vocal
0.57,0.259,0.603,97.723,-14.457,1,10,0.828,0,0.26,0.0256,0,141800,18,1964,1964,Vocal
0.352,0.256,0.325,74.75,-12.31,1,1,0.594,0,0.268,0.0275,0,155080,21,1964,9/12/64,Vocal
0.179,0.0499,0.194,77.295,-18.558,1,1,0.913,0.00284,0.11,0.0348,0,226440,22,1965,1965,Vocal
0.514,0.393,0.601,114.984,-8.583,1,10,0.596,0,0.166,0.0286,0,175347,14,1962,1962,Vocal
0.419,0.292,0.433,111.028,-12.045,1,1,0.834,0,0.117,0.0291,0,162080,18,1964,9/12/64,Vocal
0.287,0.172,0.148,70.192,-13.553,0,4,0.823,0,0.137,0.0287,0,200480,18,1964,8/26/64,Vocal
0.225,0.286,0.478,178.923,-16.053,1,10,0.844,0.00000168,0.169,0.035,0,146280,21,1965,1965,Vocal
0.454,0.265,0.551,115.312,-14.6,1,10,0.798,0,0.202,0.0324,0,174333,14,1964,1964,Vocal
0.407,0.187,0.409,100.013,-14.629,1,5,0.808,0,0.131,0.0316,0,130987,9,1963,12/10/63,Vocal
0.264,0.128,0.215,83.23,-17.714,1,6,0.848,0.00000462,0.144,0.029,0,171667,17,1965,1965,Vocal
0.31,0.279,0.486,79.002,-14.836,0,2,0.891,0,0.424,0.0304,0,157000,12,1964,1964,Vocal
0.294,0.377,0.5,103.653,-15.4,1,2,0.428,0,0.463,0.0384,0,144373,17,1965,9/12/65,Vocal
0.376,0.246,0.282,80.167,-9.803,1,10,0.862,0,0.155,0.0286,0,168093,59,1962,1962,Vocal
0.245,0.293,0.344,168.984,-10.361,1,4,0.817,0,0.177,0.0303,0,161373,56,1962,1962,Vocal
0.431,0.379,0.665,86.172,-9.59,0,5,0.708,0.0000174,0.181,0.0262,0,168867,56,1962,1962,Vocal
0.515,0.218,0.534,102.997,-10.071,1,5,0.828,0,0.302,0.0287,0,158933,48,1962,1962,Vocal
0.455,0.265,0.278,76.005,-11.402,0,6,0.615,0.0000102,0.237,0.029,0,157533,43,1962,1962,Vocal
0.211,0.259,0.224,73.172,-10.779,1,6,0.43,0.0000168,0.114,0.0296,0,148600,43,1962,1962,Vocal
0.356,0.147,0.497,93.402,-14.514,1,7,0.869,0,0.264,0.0295,0,174027,49,1964,1964,Vocal
0.326,0.395,0.638,138.516,-9.311,1,3,0.783,0.00000583,0.163,0.0355,0,140600,39,1962,1962,Vocal
0.397,0.415,0.474,72.207,-9.3,1,11,0.772,0,0.175,0.0305,0,162467,38,1962,1962,Vocal
0.607,0.303,0.555,97.383,-10.065,1,10,0.817,0,0.183,0.0244,0,144533,36,1962,1962,Vocal
0.481,0.204,0.45,94.868,-15.508,1,5,0.875,0,0.591,0.0261,0,146627,45,1964,1964,Vocal
0.319,0.364,0.39,110.08,-10.644,1,3,0.846,0,0.36,0.0317,0,153947,42,1964,9/12/64,Vocal
0.253,0.303,0.308,80.146,-10.364,1,9,0.776,0,0.0959,0.0303,0,140667,31,1962,1962,Vocal
0.391,0.131,0.478,80.982,-13.729,1,0,0.814,0,0.148,0.0294,0,147000,37,1964,1964,Vocal
0.295,0.365,0.268,77.951,-8.91,1,0,0.836,0,0.0699,0.0296,0,148760,32,1962,1962,Vocal
0.32,0.107,0.28,77.092,-20.067,1,2,0.697,0.0000429,0.157,0.0333,0,156627,37,1967,1967,Vocal
0.418,0.153,0.267,80.748,-14.484,1,10,0.879,0.00000423,0.156,0.0293,0,167927,47,1991,9/3/91,Vocal
0.502,0.322,0.563,114.861,-10.245,1,10,0.744,0,0.136,0.0287,0,176693,30,1962,1962,Vocal
0.253,0.309,0.23,94.867,-10.45,1,8,0.853,0,0.262,0.0322,0,146333,27,1962,1962,Vocal
0.457,0.258,0.344,81.141,-10.59,1,10,0.87,0.00000206,0.145,0.0279,0,167933,8,1954,1954,Vocal
0.384,0.301,0.348,93.611,-11.166,1,4,0.797,0,0.108,0.0282,0,160440,26,1962,1962,Vocal
0.251,0.364,0.423,79.838,-10.011,1,5,0.809,0,0.362,0.0323,0,156667,25,1962,1962,Vocal
0.389,0.333,0.343,84.257,-8.121,1,4,0.731,0,0.267,0.0262,0,159173,32,1964,9/12/64,Vocal
0.414,0.317,0.673,86.111,-12.9,0,5,0.678,0.0000256,0.213,0.026,0,169067,43,1972,7/1/72,Vocal
0.369,0.143,0.348,66.234,-17.835,1,5,0.944,0.000308,0.153,0.0293,0,145707,26,1964,1964,Vocal
0.218,0.236,0.335,170.463,-13.727,1,4,0.899,0,0.311,0.0319,0,159400,24,1964,1964,Vocal
0.499,0.145,0.48,101.949,-14.145,1,5,0.756,0,0.35,0.0319,0,158407,40,1991,9/3/91,Vocal
0.499,0.186,0.582,102.402,-13.543,1,5,0.852,0,0.319,0.0303,0,157040,23,1964,1964,Vocal
0.26,0.355,0.338,78.464,-7.955,1,2,0.776,0,0.136,0.03,0,144947,23,1964,1964,Vocal
0.548,0.168,0.516,85.008,-19.168,1,3,0.827,0.00000137,0.15,0.0281,0,139800,32,1967,1967,Vocal
0.193,0.159,0.24,152.783,-16.723,1,5,0.475,0.000159,0.172,0.0317,0,150067,30,1968,11/25/68,Vocal
0.319,0.177,0.29,78.91,-13.972,1,10,0.885,0,0.127,0.0305,0,167493,24,1964,1964,Vocal
0.183,0.261,0.362,78.592,-13.381,1,9,0.785,0,0.183,0.03,0,139200,20,1964,1964,Vocal
0.421,0.465,0.502,71.723,-7.447,1,11,0.76,0,0.21,0.0298,0,166827,23,1964,1964,Vocal
0.37,0.185,0.31,84.392,-14.335,1,4,0.804,0.00000135,0.288,0.028,0,159568,37,1991,9/3/91,Vocal
0.302,0.536,0.798,175.313,-11.487,1,0,0.607,0,0.806,0.0652,0,91213,18,1962,12/16/62,Vocal
0.682,0.516,0.796,113.006,-10.54,1,8,0.642,0,0.135,0.131,0,160400,41,1993,7/13/93,Vocal
0.572,0.419,0.677,105.009,-14.189,0,0,0.769,0,0.699,0.101,0,175333,13,1960,12/23/60,Vocal
0.276,0.301,0.278,109.118,-13.932,1,8,0.588,0,0.0765,0.0311,0,134480,42,1964,12/5/64,Vocal
0.647,0.284,0.708,69.9,-12.668,1,5,0.733,0,0.0892,0.0712,0,160773,44,1993,7/13/93,Vocal
0.409,0.212,0.136,64.051,-11.218,1,0,0.876,0.00000137,0.473,0.0319,0,176240,3,1955,1/1/55,Vocal
0.694,0.353,0.563,135.258,-7.713,1,5,0.601,0,0.105,0.0437,0,130040,21,1957,1/1/57,Vocal
0.443,0.0868,0.126,100.785,-16.224,1,10,0.974,0.000407,0.18,0.0448,0,246173,11,1958,1/1/58,Vocal
0.403,0.0822,0.135,120.125,-16.864,0,4,0.945,0,0.113,0.0367,0,188707,9,1955,1/1/55,Vocal
0.271,0.23,0.0856,86.396,-12.216,0,9,0.897,0.00094,0.101,0.0285,0,177920,11,1959,1/1/59,Vocal
0.33,0.154,0.191,60.782,-12.917,1,0,0.852,0.0000745,0.126,0.04,0,157040,2,1955,1/1/55,Vocal
0.306,0.174,0.218,78.143,-11.554,1,6,0.694,0,0.605,0.0347,0,189867,11,1956,9/20/56,Vocal
0.599,0.424,0.559,134.996,-6.239,1,0,0.676,0,0.927,0.0898,0,164400,10,1958,1/1/58,Vocal
0.701,0.362,0.619,92.431,-11.298,1,0,0.409,0.00000443,0.102,0.173,0,152000,19,1962,1/17/62,Vocal
0.641,0.362,0.43,116.359,-8.562,1,10,0.604,0,0.0902,0.0704,0,159187,6,1955,1/1/55,Vocal
0.705,0.346,0.586,115.431,-10.016,0,2,0.31,0,0.424,0.0377,0,167360,10,1956,9/20/56,Vocal
0.318,0.181,0.239,79.284,-12.882,1,0,0.787,0,0.15,0.0409,0,205227,14,1956,9/20/56,Vocal
0.588,0.371,0.507,134.095,-7.813,1,7,0.848,0,0.103,0.11,0,191907,11,1957,1/1/57,Vocal
0.442,0.0534,0.171,99.428,-15.86,1,10,0.915,0,0.106,0.0365,0,296467,15,1958,1/1/58,Vocal
0.746,0.237,0.362,104.333,-9.179,1,7,0.673,0,0.382,0.0373,0,159173,7,1955,1/1/55,Vocal
0.369,0.264,0.132,66.174,-10.736,0,7,0.785,0,0.456,0.033,0,225040,2,1955,1/1/55,Vocal
0.711,0.417,0.654,133.655,-8.833,1,8,0.409,0,0.0886,0.0378,0,141867,8,1956,9/20/56,Vocal
0.641,0.416,0.672,107.383,-8.328,1,0,0.802,0,0.079,0.0899,0,191627,9,1957,1/1/57,Vocal
0.51,0.0358,0.212,112.185,-17.009,0,8,0.873,0.00000401,0.153,0.0391,0,231160,14,1958,1/1/58,Vocal
0.45,0.284,0.256,106.799,-9.715,0,9,0.874,0,0.376,0.0276,0,166947,1,1955,1/1/55,Vocal
0.564,0.215,0.326,66.014,-10.344,0,7,0.901,0,0.143,0.0344,0,255787,7,1957,1/1/57,Vocal
0.738,0.274,0.358,68.815,-7.281,1,0,0.869,0,0.131,0.0958,0,182467,10,1957,1/1/57,Vocal
0.517,0.185,0.521,109.907,-7.601,1,5,0.926,0,0.175,0.0315,0,154453,9,1957,1/1/57,Vocal
0.535,0.249,0.137,129.226,-9.284,1,7,0.81,0,0.839,0.0405,0,214133,10,1958,1/1/58,Vocal
0.319,0.204,0.295,83.282,-12.974,0,5,0.922,0,0.0733,0.0359,0,227053,15,1959,1/1/59,Vocal
0.41,0.0865,0.274,93.098,-18.08,1,0,0.909,0.00396,0.108,0.0314,0,180213,6,1958,1/1/58,Vocal
0.371,0.081,0.142,82.645,-17.965,1,7,0.912,0.0000357,0.282,0.0362,0,160680,4,1958,1/1/58,Vocal
0.465,0.135,0.365,83.71,-13.224,1,8,0.86,0,0.0586,0.0463,0,180133,10,1958,1/1/58,Vocal
0.425,0.185,0.407,99.066,-8.82,1,5,0.917,0,0.17,0.029,0,174120,7,1957,1/1/57,Vocal
0.544,0.258,0.369,124.038,-11.761,0,7,0.817,0,0.129,0.0378,0,139507,14,1962,1/17/62,Vocal
0.641,0.198,0.437,112.542,-12.77,1,7,0.804,0,0.24,0.0872,0,155773,25,1955,1/1/55,Vocal
0.663,0.316,0.473,116.139,-10.52,1,0,0.511,0,0.213,0.0386,0,153867,27,1956,9/20/56,Vocal
0.521,0.375,0.456,137.638,-11.813,1,0,0.4,0,0.369,0.0632,0,205200,27,1958,1/1/58,Vocal
0.34,0.056,0.164,137.209,-16.466,1,8,0.954,0.00961,0.108,0.0357,0,182080,26,1959,1/1/59,Vocal
0.474,0.0923,0.0887,117.094,-17.961,1,7,0.613,0,0.111,0.0437,0,236360,1,1936,1936,Vocal
0.476,0.192,0.275,139.074,-10.984,1,2,0.827,0,0.226,0.0374,0,157213,18,1955,1/1/55,Vocal
0.701,0.244,0.31,114.329,-11.974,0,10,0.59,0,0.196,0.0756,0,152480,15,1955,1/1/55,Vocal
0.685,0.287,0.495,75.658,-11.161,1,7,0.69,0,0.279,0.104,0,117347,15,1955,1/1/55,Vocal
0.522,0.264,0.657,169.889,-12.59,1,0,0.673,0,0.198,0.0597,0,147040,25,1958,1/1/58,Vocal
0.67,0.0813,0.465,119.301,-18.784,1,5,0.953,0.00000868,0.139,0.0512,0,228520,25,1959,1/1/59,Vocal
0.587,0.164,0.332,79.045,-10.6,1,3,0.927,0,0.143,0.0626,0,170507,24,1957,1/1/57,Vocal
0.668,0.401,0.666,90.769,-10.825,1,7,0.397,0,0.107,0.145,0,165400,29,1962,1/17/62,Vocal
0.65,0.517,0.787,82.694,-5.408,1,7,0.734,0,0.256,0.0448,0,238120,23,1957,1/1/57,Vocal
0.326,0.0273,0.15,87.718,-20.597,1,10,0.949,0.0000147,0.296,0.0341,0,227040,15,1958,1/1/58,Vocal
0.465,0.00976,0.141,113.979,-27.229,1,10,0.982,0.00161,0.18,0.038,0,234653,24,1959,1/1/59,Vocal
0.603,0.244,0.556,131.859,-8.764,1,7,0.895,0,0.133,0.029,0,196853,20,1957,1/1/57,Vocal
0.374,0.0801,0.121,96.982,-17.783,1,10,0.91,0.0000115,0.135,0.0361,0,260547,23,1957,1/1/57,Vocal
0.441,0.127,0.125,162.829,-14.294,0,9,0.746,0,0.194,0.0501,0,197080,9,1955,1/1/55,Vocal
0.328,0.135,0.0937,83.618,-14.281,1,0,0.879,0.000052,0.0869,0.0378,0,191547,12,1955,1/1/55,Vocal
0.602,0.308,0.567,131.378,-10.844,0,4,0.828,0,0.16,0.148,0,138480,9,1955,1/1/55,Vocal
0.467,0.351,0.433,124.391,-10.704,1,5,0.894,0,0.238,0.0497,0,188147,4,1955,1/1/55,Vocal
0.551,0.343,0.731,111.656,-17.897,0,0,0.643,0.00485,0.081,0.108,0,171720,0,1935,1935,Vocal
0.567,0.393,0.897,79.049,-13.591,0,5,0.962,0,0.0844,0.128,0,161133,0,1935,1935,Vocal
0.823,0.219,0.803,134.351,-18.367,1,7,0.793,0,0.291,0.285,0,161933,0,1935,1935,Vocal
0.717,0.422,0.969,135.248,-13.616,1,3,0.936,0,0.0973,0.0564,0,157560,1,1935,1935,Vocal
0.778,0.194,0.836,90.932,-18.816,1,0,0.834,0.00000266,0.0922,0.158,0,150467,1,1935,1935,Vocal
0.654,0.2,0.826,134.533,-17.969,0,10,0.996,0.946,0.334,0.207,0,196840,8,1950,1950,Vocal
0.627,0.395,0.966,76.948,-16.238,1,2,0.679,0,0.251,0.558,0,140333,0,1935,1935,Vocal
0.579,0.217,0.567,101.926,-20.503,1,7,0.93,0.829,0.117,0.156,0,170333,0,1935,1935,Vocal
0.854,0.374,0.849,126.352,-10.983,0,5,0.994,0.0991,0.407,0.465,0,197924,2,1930,6/14/30,Vocal
0.746,0.214,0.972,85.48,-19.087,0,0,0.852,0.00000279,0.17,0.698,0,160893,0,1935,1935,Vocal
0.621,0.242,0.707,135.807,-17.082,0,0,0.667,0,0.105,0.0575,0,158373,0,1935,1935,Vocal
0.688,0.326,0.962,132.805,-14.353,1,9,0.974,0.00000522,0.215,0.128,0,184827,1,1935,1935,Vocal
0.695,0.234,0.898,91.02,-18.041,0,0,0.922,0.0000758,0.16,0.115,0,154960,0,1941,1941,Vocal
0.778,0.308,0.645,139.386,-12.322,1,4,0.683,0.0000133,0.22,0.159,0,182707,1,1937,1937,Vocal
0.62,0.306,0.719,177.01,-14.993,1,2,0.657,0.777,0.109,0.143,0,175400,0,1937,1937,Vocal
0.756,0.336,0.81,90.694,-13.169,1,4,0.957,0.0191,0.248,0.167,0,193427,1,1941,1941,Vocal
0.754,0.375,0.943,91.41,-14.512,1,8,0.965,0.0000647,0.15,0.113,0,141600,0,1941,1941,Vocal
0.741,0.218,0.683,140.381,-18.478,0,9,0.699,0,0.082,0.204,0,152573,0,1935,1935,Vocal
0.583,0.242,0.825,195.309,-17.605,0,9,0.739,0.00000185,0.0572,0.479,0,167160,0,1935,1935,Vocal
0.699,0.4,0.94,88.084,-13.49,1,10,0.9,0.00000201,0.0451,0.0618,0,180707,1,1935,1935,Vocal
0.819,0.38,0.669,147.557,-10.724,1,8,0.823,0.00381,0.0419,0.106,0,168467,5,1936,1936,Vocal
0.636,0.222,0.63,86.05,-16.206,1,0,0.674,0.212,0.116,0.166,0,155173,0,1937,1937,Vocal
0.573,0.164,0.879,80.323,-18.323,1,10,0.822,0.000501,0.197,0.0609,0,179733,0,1937,1937,Vocal
0.831,0.401,0.721,145.467,-12.17,0,2,0.887,0.0378,0.119,0.0869,0,154467,0,1937,1937,Vocal
0.73,0.522,0.963,110.327,-12.263,1,7,0.918,0.000304,0.363,0.0574,0,182467,0,1937,1937,Vocal
0.815,0.401,0.944,137.419,-12.941,1,3,0.872,0.0017,0.23,0.115,0,184200,0,1937,1937,Vocal
0.723,0.259,0.915,77.327,-18.586,1,0,0.927,0,0.154,0.162,0,169573,0,1937,1937,Vocal
0.734,0.344,0.954,98.864,-12.147,1,3,0.9,0.0736,0.319,0.0499,0,176773,0,1937,1937,Vocal
0.682,0.314,0.769,81.874,-13.976,1,7,0.972,0.00176,0.159,0.305,0,154000,0,1941,1941,Vocal
0.78,0.426,0.961,103.307,-12.594,0,1,0.979,0.5,0.0698,0.215,0,150307,0,1941,1941,Vocal
0.644,0.26,0.574,89.439,-13.542,1,7,0.925,0.0059,0.305,0.434,0,142293,0,1941,1941,Vocal
0.73,0.303,0.811,145.72,-19.566,1,2,0.789,0.00483,0.139,0.109,0,160507,0,1935,1935,Vocal
0.737,0.302,0.816,143.717,-16.826,1,3,0.806,0.0984,0.111,0.146,0,147293,0,1935,1935,Vocal
0.703,0.305,0.876,81.643,-12.737,1,9,0.914,0.00541,0.142,0.103,0,167507,0,1936,1936,Vocal
0.635,0.339,0.67,110.555,-10.261,0,7,0.646,0.0000107,0.0351,0.17,0,174133,0,1936,1936,Vocal
0.737,0.532,0.964,152.897,-9.516,1,3,0.737,0.000729,0.0522,0.11,0,154867,0,1936,1936,Vocal
0.581,0.375,0.887,128.126,-16.7,0,6,0.945,0.629,0.268,0.0558,0,148027,0,1937,1937,Vocal
0.711,0.397,0.933,141.328,-12.974,1,0,0.938,0.0108,0.0974,0.0728,0,157733,0,1937,1937,Vocal
0.601,0.198,0.793,127.277,-17.39,0,11,0.99,0.0244,0.243,0.112,0,166867,0,1937,1937,Vocal
0.596,0.289,0.766,113.635,-15.102,0,9,0.918,0.305,0.245,0.0528,0,160933,0,1937,1937,Vocal
0.619,0.317,0.899,125.225,-11.759,0,11,0.884,0.028,0.148,0.0948,0,167627,0,1937,1937,Vocal
0.644,0.464,0.809,110.983,-13.36,1,9,0.733,0.000145,0.192,0.0771,0,175933,0,1937,1937,Vocal
0.75,0.304,0.89,85.355,-16.556,0,6,0.96,0.081,0.228,0.387,0,151467,0,1937,1937,Vocal
0.592,0.189,0.473,117.648,-18.728,0,0,0.748,0.00139,0.294,0.0658,0,162360,0,1939,1939,Vocal
0.765,0.429,0.942,117.875,-14.461,0,7,0.964,0.000254,0.0901,0.261,0,153507,0,1941,1941,Vocal
0.782,0.521,0.955,110.851,-10.843,1,7,0.981,0.828,0.142,0.0723,0,212387,1,1930,6/14/30,Vocal
0.818,0.159,0.929,134.332,-19.826,0,2,0.8,0,0.156,0.103,0,159507,0,1935,1935,Vocal
0.635,0.16,0.827,131.211,-19.569,1,2,0.836,0.000014,0.062,0.0759,0,176200,0,1935,1935,Vocal
0.707,0.415,0.837,116.262,-13.156,1,2,0.889,0.0323,0.117,0.0588,0,182933,0,1936,1936,Vocal
0.691,0.316,0.539,135.851,-8.829,0,11,0.856,0.0000566,0.0728,0.0791,0,182133,0,1936,1936,Vocal
0.595,0.321,0.86,130.202,-16.946,1,1,0.87,0.00026,0.0783,0.0508,0,175293,0,1937,1937,Vocal
0.697,0.292,0.68,93.561,-14.615,1,11,0.762,0.00139,0.0937,0.101,0,187427,2,1937,1937,Vocal
0.737,0.367,0.88,118.613,-15.369,1,3,0.661,0.842,0.0916,0.128,0,179000,0,1937,1937,Vocal
0.708,0.427,0.553,141.877,-12.785,1,3,0.84,0.249,0.174,0.0476,0,178600,0,1937,1937,Vocal
